rag_id,id,date,reviewerTitle,ratingValue,ratingText,reviewReply,reviewReplyType,sentimentAnalysis,satisfactoryLevel,locationId,google_review_id,thirdPartyReviewSourcesId,url,full_review_json
REV_1912129_G_AbFvOqnp,1912129,2025-01-19 14:07:10.842000+00:00,Anil Akkaya (Alumni),5,,"Hi Anil! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit.",dailyJobEmotionAI,,0,93,AbFvOqnpGvRGRcKBwqOen3_cU1EQADClMTs8-6mKwaFe6EGkatwTRRhD3T-sZ0viq3HhIjBuJOOxug,69,,"{""date"": ""2025-01-19 14:07:10.842000+00:00"", ""google_review_id"": ""AbFvOqnpGvRGRcKBwqOen3_cU1EQADClMTs8-6mKwaFe6EGkatwTRRhD3T-sZ0viq3HhIjBuJOOxug"", ""id"": 1912129, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Anil! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Anil Akkaya (Alumni)"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1918232_T_72,1918232,2025-01-19 11:46:18+00:00,euro b,5,,"Hi euro! I'm thrilled you had such a fantastic experience at FACTORY GIRL. Your 5-star rating means the world to us, and I'd love to hear more about what made your visit so special if you have a moment to share.",reviewAgent,,0,93,,72,https://merchants.ubereats.com/manager/home/5f6d5fd4-873a-418d-9e18-1475c1bda793/feedback/reviews/d763e6d8-c319-49af-99a2-86832ac31346,"{""date"": ""2025-01-19 11:46:18+00:00"", ""google_review_id"": null, ""id"": 1918232, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi euro! I'm thrilled you had such a fantastic experience at FACTORY GIRL. Your 5-star rating means the world to us, and I'd love to hear more about what made your visit so special if you have a moment to share."", ""reviewReplyType"": ""reviewAgent"", ""reviewerTitle"": ""euro b"", ""url"": ""https://merchants.ubereats.com/manager/home/5f6d5fd4-873a-418d-9e18-1475c1bda793/feedback/reviews/d763e6d8-c319-49af-99a2-86832ac31346"", ""thirdPartyReviewSourcesId"": 72, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": false, ""reviewStatus_editReplyFailed"": false, ""reviewStatus_requestStatus"": ""done"", ""reviewStatus_saveReplyFailed"": false, ""reviewStatus_sessionError"": false}"
REV_1918233_T_72,1918233,2025-01-19 11:13:15+00:00,Alex S,5,,"Hi Alex! I'm thrilled you had such a fantastic experience at FACTORY GIRL. Your 5-star rating means the world to us, and I'd love to hear more about what made your visit so special if you have a moment to share.",reviewAgent,,0,93,,72,https://merchants.ubereats.com/manager/home/5f6d5fd4-873a-418d-9e18-1475c1bda793/feedback/reviews/678707a3-e889-46be-b01d-b2034bbc728c,"{""date"": ""2025-01-19 11:13:15+00:00"", ""google_review_id"": null, ""id"": 1918233, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Alex! I'm thrilled you had such a fantastic experience at FACTORY GIRL. Your 5-star rating means the world to us, and I'd love to hear more about what made your visit so special if you have a moment to share."", ""reviewReplyType"": ""reviewAgent"", ""reviewerTitle"": ""Alex S"", ""url"": ""https://merchants.ubereats.com/manager/home/5f6d5fd4-873a-418d-9e18-1475c1bda793/feedback/reviews/678707a3-e889-46be-b01d-b2034bbc728c"", ""thirdPartyReviewSourcesId"": 72, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": false, ""reviewStatus_editReplyFailed"": false, ""reviewStatus_requestStatus"": ""done"", ""reviewStatus_saveReplyFailed"": false, ""reviewStatus_sessionError"": false}"
REV_1911883_G_AbFvOqm1,1911883,2025-01-19 07:01:23.655000+00:00,Daryll Chase,5,"Great little find on a weekend city break, amazing food, friendly staff lovely atmosphere.","Dear Daryll,

We're thrilled you had such a wonderful experience at FACTORY GIRL during your weekend break. Your kind words about our food, staff, and atmosphere mean the world to us, and we hope to welcome you back on your next visit to Amsterdam.",dailyJobEmotionAI,Positive,90,93,AbFvOqm17pLewfkwbr1JRxyXvtUYTelwcOGFk4oMdsbi7LI4sLpo0fXvN-PuQjaFUe7h8sYPWwgLtw,69,,"{""date"": ""2025-01-19 07:01:23.655000+00:00"", ""google_review_id"": ""AbFvOqm17pLewfkwbr1JRxyXvtUYTelwcOGFk4oMdsbi7LI4sLpo0fXvN-PuQjaFUe7h8sYPWwgLtw"", ""id"": 1911883, ""isDraft"": false, ""ratingText"": ""Great little find on a weekend city break, amazing food, friendly staff lovely atmosphere."", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Daryll,\n\nWe're thrilled you had such a wonderful experience at FACTORY GIRL during your weekend break. Your kind words about our food, staff, and atmosphere mean the world to us, and we hope to welcome you back on your next visit to Amsterdam."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Daryll Chase"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1911223_G_AbFvOqn5,1911223,2025-01-18 12:53:18.130000+00:00,Mat S,5,Delicious food,"Dear Mat, we're thrilled to hear you enjoyed your dining experience at FACTORY GIRL! Your glowing review means the world to us, and we can't wait to welcome you back for more delicious meals soon.",dailyJobEmotionAI,Positive,100,93,AbFvOqn53pOhWNGYTDFZNzpbxrsdRJ4q4h19zrmKA4TnQC_jyytJKgIWtxGDAJ0lFiDjFOyBbdWm,69,,"{""date"": ""2025-01-18 12:53:18.130000+00:00"", ""google_review_id"": ""AbFvOqn53pOhWNGYTDFZNzpbxrsdRJ4q4h19zrmKA4TnQC_jyytJKgIWtxGDAJ0lFiDjFOyBbdWm"", ""id"": 1911223, ""isDraft"": false, ""ratingText"": ""Delicious food"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Mat, we're thrilled to hear you enjoyed your dining experience at FACTORY GIRL! Your glowing review means the world to us, and we can't wait to welcome you back for more delicious meals soon."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Mat S"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 100.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1911224_G_AbFvOqm1,1911224,2025-01-18 12:33:19.963000+00:00,Marylu Nieto,5,Todo muy rico y el servicio excelente,"Estimada Marylu, nos llena de alegría saber que disfrutó tanto de su experiencia en FACTORY GIRL. Le agradecemos sinceramente sus amables palabras sobre nuestra comida y servicio, y esperamos tener el placer de recibirla nuevamente pronto.",dailyJobEmotionAI,Positive,90,93,AbFvOqm1dw3kkCIuawtklmuCmZRvzCN2PnymMQ0uZs8oiTl7R51v6ViKJlvKz35P24H0kmjrgvUpXA,69,,"{""date"": ""2025-01-18 12:33:19.963000+00:00"", ""google_review_id"": ""AbFvOqm1dw3kkCIuawtklmuCmZRvzCN2PnymMQ0uZs8oiTl7R51v6ViKJlvKz35P24H0kmjrgvUpXA"", ""id"": 1911224, ""isDraft"": false, ""ratingText"": ""Todo muy rico y el servicio excelente"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Estimada Marylu, nos llena de alegr\u00eda saber que disfrut\u00f3 tanto de su experiencia en FACTORY GIRL. Le agradecemos sinceramente sus amables palabras sobre nuestra comida y servicio, y esperamos tener el placer de recibirla nuevamente pronto."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Marylu Nieto"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1910422_G_AbFvOqlZ,1910422,2025-01-17 14:50:53.649000+00:00,Varsha Sethuraman,5,,"Hi Varsha! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit.",dailyJobEmotionAI,,0,93,AbFvOqlZuMA2zCzVoSu-bgB7EDT3cXC5UKiQGTZ1bDf35ng0mj7juA3bN9YePijqXMAMHbA0cMTScg,69,,"{""date"": ""2025-01-17 14:50:53.649000+00:00"", ""google_review_id"": ""AbFvOqlZuMA2zCzVoSu-bgB7EDT3cXC5UKiQGTZ1bDf35ng0mj7juA3bN9YePijqXMAMHbA0cMTScg"", ""id"": 1910422, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Varsha! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Varsha Sethuraman"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1918234_T_72,1918234,2025-01-17 13:35:51+00:00,Rachel E,1,,Hi Rachel! I'm sorry to see your 1-star rating for FACTORY GIRL. I'd love to hear more about your experience so we can improve - could you share what went wrong during your visit?,reviewAgent,,0,93,,72,https://merchants.ubereats.com/manager/home/5f6d5fd4-873a-418d-9e18-1475c1bda793/feedback/reviews/64c0c1ce-e892-4622-b447-0bb564237f14,"{""date"": ""2025-01-17 13:35:51+00:00"", ""google_review_id"": null, ""id"": 1918234, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 1.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Rachel! I'm sorry to see your 1-star rating for FACTORY GIRL. I'd love to hear more about your experience so we can improve - could you share what went wrong during your visit?"", ""reviewReplyType"": ""reviewAgent"", ""reviewerTitle"": ""Rachel E"", ""url"": ""https://merchants.ubereats.com/manager/home/5f6d5fd4-873a-418d-9e18-1475c1bda793/feedback/reviews/64c0c1ce-e892-4622-b447-0bb564237f14"", ""thirdPartyReviewSourcesId"": 72, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": false, ""reviewStatus_editReplyFailed"": false, ""reviewStatus_requestStatus"": ""done"", ""reviewStatus_saveReplyFailed"": false, ""reviewStatus_sessionError"": false}"
REV_1909796_G_AbFvOqkK,1909796,2025-01-17 11:55:35.590000+00:00,Casper Landeweerd,5,,"Hi Casper! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you're in!",dailyJobEmotionAI,,0,93,AbFvOqkK-anQSW5NLSYq3QQY_MMLCmz46FPRl1EDjNYy_B3Y9arABRFO_IarxB77g_7hztBBo1lOCw,69,,"{""date"": ""2025-01-17 11:55:35.590000+00:00"", ""google_review_id"": ""AbFvOqkK-anQSW5NLSYq3QQY_MMLCmz46FPRl1EDjNYy_B3Y9arABRFO_IarxB77g_7hztBBo1lOCw"", ""id"": 1909796, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Casper! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you're in!"", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Casper Landeweerd"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1909770_G_AbFvOqk0,1909770,2025-01-17 10:28:55.675000+00:00,Catarina Pinto,4,,Hi Catarina! I'm thrilled you had such a great time at FACTORY GIRL. I'd love to hear more about what made your experience special if you have a moment to share.,dailyJobEmotionAI,,0,93,AbFvOqk0shef4ACqY2o8iaPlKegqEU-x4awISoXPJnnlzlb_R9gTxt18EjquMf8K_-WwyPboALHd5w,69,,"{""date"": ""2025-01-17 10:28:55.675000+00:00"", ""google_review_id"": ""AbFvOqk0shef4ACqY2o8iaPlKegqEU-x4awISoXPJnnlzlb_R9gTxt18EjquMf8K_-WwyPboALHd5w"", ""id"": 1909770, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 4.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Catarina! I'm thrilled you had such a great time at FACTORY GIRL. I'd love to hear more about what made your experience special if you have a moment to share."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Catarina Pinto"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1908437_G_AbFvOqni,1908437,2025-01-16 13:04:41.189000+00:00,Ari Nelson,5,"Great restaurant in the Pijp! Especially love the atmosphere & all the different dietary options! I recommend the sweet potato pancakes if you want something sweet (vegan + gf). Also— free wifi & laptop friendly, always a bonus in Amsterdam!","Dear Ari, we're thrilled to hear you enjoyed your experience at FACTORY GIRL! We're especially pleased that you appreciated our diverse menu options and the cozy atmosphere we strive to create. Thank you for taking the time to share your positive feedback, and we look forward to welcoming you back soon.",dailyJobEmotionAI,Positive,90,93,AbFvOqniHH2Q-6vxmSFX5qnE6FfEF0twSblY5ZucF909s6VDo7rpqnfAYOESkXh0VVxBUnXhKwxa,69,,"{""date"": ""2025-01-16 13:04:41.189000+00:00"", ""google_review_id"": ""AbFvOqniHH2Q-6vxmSFX5qnE6FfEF0twSblY5ZucF909s6VDo7rpqnfAYOESkXh0VVxBUnXhKwxa"", ""id"": 1908437, ""isDraft"": false, ""ratingText"": ""Great restaurant in the Pijp! Especially love the atmosphere & all the different dietary options! I recommend the sweet potato pancakes if you want something sweet (vegan + gf). Also\u2014 free wifi & laptop friendly, always a bonus in Amsterdam!"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Ari, we're thrilled to hear you enjoyed your experience at FACTORY GIRL! We're especially pleased that you appreciated our diverse menu options and the cozy atmosphere we strive to create. Thank you for taking the time to share your positive feedback, and we look forward to welcoming you back soon."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Ari Nelson"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
